id,merchant_id,purchase_count,lifetime_value,days_since_last_purchase,average_order_value,cart_status,segment,customer_id,name,email
7094853097f979ef6393edbbe67ba4fb,olist_merchant_001,1,91.06,486,91.06,purchased,,7094853097f979ef6393edbbe67ba4fb,,
885db1ec0550fecf044e9a00dd51956b,olist_merchant_001,1,28.62,471,28.62,purchased,,885db1ec0550fecf044e9a00dd51956b,,
e9a9c654bf217c310bd48599745861d1,olist_merchant_001,1,69.73,284,69.73,purchased,,e9a9c654bf217c310bd48599745861d1,,
adb179736cd012663455d999399bd2b5,olist_merchant_001,1,133.05,364,133.05,purchased,,adb179736cd012663455d999399bd2b5,,
6903f2c210906ee7731be7bc8360a036,olist_merchant_001,1,73.42,383,73.42,purchased,,6903f2c210906ee7731be7bc8360a036,,
d2e995b81ab48e84663e3d04383cb3f1,olist_merchant_001,1,60.42,62,60.42,purchased,,d2e995b81ab48e84663e3d04383cb3f1,,
9fb6e8434ac799b5e5effc0f1635d35a,olist_merchant_001,1,48.09,438,48.09,purchased,,9fb6e8434ac799b5e5effc0f1635d35a,,
145a316891ceab7e8963f984f22a792f,olist_merchant_001,1,51.79,95,51.79,purchased,,145a316891ceab7e8963f984f22a792f,,
181291e3c2a672cf11f60571ac99235d,olist_merchant_001,1,84.23,277,84.23,purchased,,181291e3c2a672cf11f60571ac99235d,,
a6703b42b2c051e2630cf64393da7c2b,olist_merchant_001,1,87.43,129,87.43,purchased,,a6703b42b2c051e2630cf64393da7c2b,,
dd1dee3bf9f6515178c2b74ed53fbfbe,olist_merchant_001,1,138.24,277,138.24,purchased,,dd1dee3bf9f6515178c2b74ed53fbfbe,,
96374f646d28819bf0cc4e607c977602,olist_merchant_001,1,203.23,42,203.23,purchased,,96374f646d28819bf0cc4e607c977602,,
70bd0e1992adb52ebc75ab1093d4f48c,olist_merchant_001,1,45.39,141,45.39,purchased,,70bd0e1992adb52ebc75ab1093d4f48c,,
a80fd8e2ad287bcaac4e0a0d8d8ff1e5,olist_merchant_001,1,173.53,80,173.53,purchased,,a80fd8e2ad287bcaac4e0a0d8d8ff1e5,,
4bd3154555b2d1d19fed1ccf31aa33f7,olist_merchant_001,1,102.85,158,102.85,purchased,,4bd3154555b2d1d19fed1ccf31aa33f7,,
ebeca5aa9c50d3ea149d12fbc28880fe,olist_merchant_001,1,193.98,71,193.98,purchased,,ebeca5aa9c50d3ea149d12fbc28880fe,,
e1015df046a6e086818dc851b65c2392,olist_merchant_001,1,209.71,313,209.71,purchased,,e1015df046a6e086818dc851b65c2392,,
9e174aadbc877e3c42ca03babfd157f8,olist_merchant_001,2,181.94,394,90.97,purchased,,9e174aadbc877e3c42ca03babfd157f8,,
2758635d877f4093425fa0d2a7f917d4,olist_merchant_001,1,57.79,106,57.79,purchased,,2758635d877f4093425fa0d2a7f917d4,,
394f75d5757df3b195e34a78d73f2642,olist_merchant_001,1,78.91,542,78.91,purchased,,394f75d5757df3b195e34a78d73f2642,,
eb0132f1f18e9d7f803f46d90e763eae,olist_merchant_001,1,124.7,80,124.7,purchased,,eb0132f1f18e9d7f803f46d90e763eae,,
12005a3130a00a70e60392deb69ad3f0,olist_merchant_001,1,64.11,364,64.11,purchased,,12005a3130a00a70e60392deb69ad3f0,,
6976991546a290faff14b82abaa65779,olist_merchant_001,1,1344.82,255,1344.82,purchased,,6976991546a290faff14b82abaa65779,,
bc1896dc77f49e6dec880445a9b443a3,olist_merchant_001,1,127.04,556,127.04,purchased,,bc1896dc77f49e6dec880445a9b443a3,,
3f0ba58f5f28c02bd967f9cbd4f44d9c,olist_merchant_001,1,127.54,320,127.54,purchased,,3f0ba58f5f28c02bd967f9cbd4f44d9c,,
190d54deb242bd8c5b697e5bbb9a3fc5,olist_merchant_001,1,28.62,272,28.62,purchased,,190d54deb242bd8c5b697e5bbb9a3fc5,,
9cde2485320efdd065a76233a3612623,olist_merchant_001,1,1783.7,259,1783.7,purchased,,9cde2485320efdd065a76233a3612623,,
8c08102fd27c24adbc8c3a9995fa8d77,olist_merchant_001,1,117.49,37,117.49,purchased,,8c08102fd27c24adbc8c3a9995fa8d77,,
d0eb87c5f39e9d1874a09e2278b5f310,olist_merchant_001,1,74.28,385,74.28,purchased,,d0eb87c5f39e9d1874a09e2278b5f310,,
f59d6f7e4802cda1fa84bfc825223167,olist_merchant_001,1,176.88,13,176.88,purchased,,f59d6f7e4802cda1fa84bfc825223167,,
e31e57a5fcc85d9f53064571ec89390f,olist_merchant_001,1,81.05,134,81.05,purchased,,e31e57a5fcc85d9f53064571ec89390f,,
bde74caf8848f8c4bf541c0098f0c9eb,olist_merchant_001,1,314.26,207,314.26,purchased,,bde74caf8848f8c4bf541c0098f0c9eb,,
fb17629bb725ea02d4aaaf72f709557d,olist_merchant_001,1,123.25,540,123.25,purchased,,fb17629bb725ea02d4aaaf72f709557d,,
816df78c424f50bb60d388b900f890c2,olist_merchant_001,1,31.8,463,31.8,purchased,,816df78c424f50bb60d388b900f890c2,,
f29183f28f08e038e3bafe8d9fa9d760,olist_merchant_001,1,188.36,90,188.36,purchased,,f29183f28f08e038e3bafe8d9fa9d760,,
0fa7a4483bc82eb8eef80002306eddab,olist_merchant_001,1,43.23,170,43.23,purchased,,0fa7a4483bc82eb8eef80002306eddab,,
46d5bdcc50df53ec8d503a81c0d2fa31,olist_merchant_001,1,66.64,275,66.64,purchased,,46d5bdcc50df53ec8d503a81c0d2fa31,,
73630b166ec1457c896290ec9ffaee6a,olist_merchant_001,1,28.69,411,28.69,purchased,,73630b166ec1457c896290ec9ffaee6a,,
394c93d02f2812312ee55701d433b271,olist_merchant_001,1,182.94,490,182.94,purchased,,394c93d02f2812312ee55701d433b271,,
dcae8dfbc9b2ab76e457e65a4ae514d9,olist_merchant_001,1,51.06,116,51.06,purchased,,dcae8dfbc9b2ab76e457e65a4ae514d9,,
2960bbc2b7cd9bb35a59ba3f047004ec,olist_merchant_001,1,123.89,313,123.89,purchased,,2960bbc2b7cd9bb35a59ba3f047004ec,,
7ddd6c0f33720d313944857738fc1b14,olist_merchant_001,1,247.47,106,247.47,purchased,,7ddd6c0f33720d313944857738fc1b14,,
8fcaae906fcc0188963ffaaeecfd9074,olist_merchant_001,1,99.46,97,99.46,purchased,,8fcaae906fcc0188963ffaaeecfd9074,,
99dba9c4b6a6a5eff71f9d7bcf405fc1,olist_merchant_001,1,132.05,191,132.05,purchased,,99dba9c4b6a6a5eff71f9d7bcf405fc1,,
f35d2ef8ed8e757eabb0dc3aadfe0ad0,olist_merchant_001,1,95.21,404,95.21,purchased,,f35d2ef8ed8e757eabb0dc3aadfe0ad0,,
3e2dfa26943efe5cf2f76a725b6675a7,olist_merchant_001,1,1638.72,77,1638.72,purchased,,3e2dfa26943efe5cf2f76a725b6675a7,,
816a66a9b2cfd1eafde48a88b48e8dae,olist_merchant_001,1,59.43,140,59.43,purchased,,816a66a9b2cfd1eafde48a88b48e8dae,,
502c07b7330ba7d5edd4fffe8c5ae0c3,olist_merchant_001,1,115.71,593,115.71,purchased,,502c07b7330ba7d5edd4fffe8c5ae0c3,,
d859de81647737a5d45e072205d35497,olist_merchant_001,1,68.04,95,68.04,purchased,,d859de81647737a5d45e072205d35497,,
025cf7c2f32536f0be1ab412bb6602d2,olist_merchant_001,1,1898.61,12,1898.61,purchased,,025cf7c2f32536f0be1ab412bb6602d2,,
a99a3ef19e64129c4a5004d2bfacc9b7,olist_merchant_001,1,81.89,233,81.89,purchased,,a99a3ef19e64129c4a5004d2bfacc9b7,,
0404ab99cfcbae7ad6cdc6e93eac6641,olist_merchant_001,1,138.24,39,138.24,purchased,,0404ab99cfcbae7ad6cdc6e93eac6641,,
0318f66ddf6aa615fdb10d6d7b596194,olist_merchant_001,1,788.23,100,788.23,purchased,,0318f66ddf6aa615fdb10d6d7b596194,,
9cac51d70c1ef9e4cd1480f1464b2843,olist_merchant_001,1,215.16,104,215.16,purchased,,9cac51d70c1ef9e4cd1480f1464b2843,,
7c142cf63193a1473d2e66489a9ae977,olist_merchant_001,1,72.2,283,72.2,purchased,,7c142cf63193a1473d2e66489a9ae977,,
cefd6be81dff1a0730ca138fdf714f69,olist_merchant_001,1,781.07,235,781.07,purchased,,cefd6be81dff1a0730ca138fdf714f69,,
9a8b7a30b4598a9714ba770d034a3d89,olist_merchant_001,1,154.32,210,154.32,purchased,,9a8b7a30b4598a9714ba770d034a3d89,,
d3f1ee08b4f87f5805bc6cd0376fc836,olist_merchant_001,1,62.78,259,62.78,purchased,,d3f1ee08b4f87f5805bc6cd0376fc836,,
f48fc30af54621ea5c61ac7f08fd0792,olist_merchant_001,1,188.37,73,188.37,purchased,,f48fc30af54621ea5c61ac7f08fd0792,,
04e5504bb1f294ad6f6c7f5157a24eb0,olist_merchant_001,1,246.36,437,246.36,purchased,,04e5504bb1f294ad6f6c7f5157a24eb0,,
0724959b2a54f37d4999e4cacf8b12ee,olist_merchant_001,1,176.46,231,176.46,purchased,,0724959b2a54f37d4999e4cacf8b12ee,,
3f9f72d774b3bed3ea342333dee1ea64,olist_merchant_001,1,179.48,77,179.48,purchased,,3f9f72d774b3bed3ea342333dee1ea64,,
3409a5f1bf39eb10dd8b17c994454436,olist_merchant_001,1,425.7,406,425.7,purchased,,3409a5f1bf39eb10dd8b17c994454436,,
e75b674201686156be971ec3bbf34b56,olist_merchant_001,1,59.09,363,59.09,purchased,,e75b674201686156be971ec3bbf34b56,,
f6c5030d469247f9fc91bb62a6fb6597,olist_merchant_001,1,243.66,49,243.66,purchased,,f6c5030d469247f9fc91bb62a6fb6597,,
5a5060dc2474b95aa67bfb465a3ab10b,olist_merchant_001,1,52.78,502,52.78,purchased,,5a5060dc2474b95aa67bfb465a3ab10b,,
1efa9b085b8519072a58faacd095fc2b,olist_merchant_001,1,62.78,279,62.78,purchased,,1efa9b085b8519072a58faacd095fc2b,,
ca901e6e7cb2e53a4bb4f4422733f5cc,olist_merchant_001,1,93.21,275,93.21,purchased,,ca901e6e7cb2e53a4bb4f4422733f5cc,,
d74292688e33fc35558f7cb462740b4d,olist_merchant_001,1,77.08,142,77.08,purchased,,d74292688e33fc35558f7cb462740b4d,,
1a8110261bcb472691f5bd23701cef3c,olist_merchant_001,1,118.61,130,118.61,purchased,,1a8110261bcb472691f5bd23701cef3c,,
e86daf283cea342d45723ddd6b84a6cb,olist_merchant_001,1,192.86,7,192.86,purchased,,e86daf283cea342d45723ddd6b84a6cb,,
99710df4841ada5601522d5c4b03e265,olist_merchant_001,1,50.15,103,50.15,purchased,,99710df4841ada5601522d5c4b03e265,,
e635f73415c2f0f580fa7bdff6298ab2,olist_merchant_001,1,183.85,92,183.85,purchased,,e635f73415c2f0f580fa7bdff6298ab2,,
6928f83dc5304219122f354ba15bf6f8,olist_merchant_001,1,39.01,78,39.01,purchased,,6928f83dc5304219122f354ba15bf6f8,,
5c7f6a58e76fe2d541c491728f7e28c4,olist_merchant_001,1,129.74,83,129.74,purchased,,5c7f6a58e76fe2d541c491728f7e28c4,,
5c8c3b38e0e4479bc10ba8e2926f959b,olist_merchant_001,1,44.01,205,44.01,purchased,,5c8c3b38e0e4479bc10ba8e2926f959b,,
98a999d2745802e76ee3055041359237,olist_merchant_001,1,54.64,11,54.64,purchased,,98a999d2745802e76ee3055041359237,,
8edf2f01cfced5db867743f765ca827e,olist_merchant_001,1,109.86,24,109.86,purchased,,8edf2f01cfced5db867743f765ca827e,,
affe808d021cb4c3abf83a4c4aff36ea,olist_merchant_001,1,32.7,20,32.7,purchased,,affe808d021cb4c3abf83a4c4aff36ea,,
8f24365a46f82ddd0cef7893319a40d5,olist_merchant_001,2,311.27,330,155.63,purchased,,8f24365a46f82ddd0cef7893319a40d5,,
4ef75acb45330a4164b7d732c1dfc798,olist_merchant_001,1,78.95,306,78.95,purchased,,4ef75acb45330a4164b7d732c1dfc798,,
8ee483bb408f18ee5af00c96e15c1462,olist_merchant_001,1,211.73,150,211.73,purchased,,8ee483bb408f18ee5af00c96e15c1462,,
ef71a2a7d780db30797bb342a51b7ad8,olist_merchant_001,1,66.78,198,66.78,purchased,,ef71a2a7d780db30797bb342a51b7ad8,,
237d192179ac3e151816e0b06183eb17,olist_merchant_001,1,56.36,219,56.36,purchased,,237d192179ac3e151816e0b06183eb17,,
105e7ec4dda85b9f52a2251080809e22,olist_merchant_001,1,37.85,35,37.85,purchased,,105e7ec4dda85b9f52a2251080809e22,,
69176257d28f36d16fd7f2e8e31097ec,olist_merchant_001,1,730.08,42,730.08,purchased,,69176257d28f36d16fd7f2e8e31097ec,,
c2e4d402261b34c1a8f2ab6eebeaf9a6,olist_merchant_001,1,253.68,18,253.68,purchased,,c2e4d402261b34c1a8f2ab6eebeaf9a6,,
11157a1fdece56bdb0f96917d9b84a68,olist_merchant_001,1,21.77,180,21.77,purchased,,11157a1fdece56bdb0f96917d9b84a68,,
07af1aef7bf4d17ec7f0f166e9025fc9,olist_merchant_001,1,90.05,239,90.05,purchased,,07af1aef7bf4d17ec7f0f166e9025fc9,,
329771c6ca14f3f7563da59543d60219,olist_merchant_001,1,76.09,136,76.09,purchased,,329771c6ca14f3f7563da59543d60219,,
b2e8934f422de1d0ac11faa427c9c90a,olist_merchant_001,1,147.61,254,147.61,purchased,,b2e8934f422de1d0ac11faa427c9c90a,,
1a3d142a6946d7ce67e766cf3683c06f,olist_merchant_001,1,37.79,125,37.79,purchased,,1a3d142a6946d7ce67e766cf3683c06f,,
3174c4e21145aed6e4fe22a8f8634763,olist_merchant_001,0,0.0,999,0.0,,,3174c4e21145aed6e4fe22a8f8634763,,
d6fb818d72390f4d7bedef226f3e954c,olist_merchant_001,1,600.43,278,600.43,purchased,,d6fb818d72390f4d7bedef226f3e954c,,
782fa011637ad33d9dc48856380df409,olist_merchant_001,1,107.78,271,107.78,purchased,,782fa011637ad33d9dc48856380df409,,
6777d4af8d5920d859e894ea694b04cb,olist_merchant_001,1,50.72,535,50.72,purchased,,6777d4af8d5920d859e894ea694b04cb,,
c6beb7c861d439fc18966f613e37b9be,olist_merchant_001,1,116.85,199,116.85,purchased,,c6beb7c861d439fc18966f613e37b9be,,
8d97108dee54bbc1cb34abd9a180df3b,olist_merchant_001,0,0.0,999,0.0,,,8d97108dee54bbc1cb34abd9a180df3b,,
65fc554b3febcaf5130b3af6fcf61847,olist_merchant_001,1,423.98,391,423.98,purchased,,65fc554b3febcaf5130b3af6fcf61847,,
5f6549c5d0a8d5d6e86dafeac7357d30,olist_merchant_001,1,163.06,201,163.06,purchased,,5f6549c5d0a8d5d6e86dafeac7357d30,,
440a2f9c69e6ca7bd76d86ed19ce329c,olist_merchant_001,1,84.23,475,84.23,purchased,,440a2f9c69e6ca7bd76d86ed19ce329c,,
6e8dab044fed54dbac55f98c27c23cf4,olist_merchant_001,1,210.42,36,210.42,purchased,,6e8dab044fed54dbac55f98c27c23cf4,,
b9cfe50acdf5b86c64eb599a758a670e,olist_merchant_001,1,123.75,41,123.75,purchased,,b9cfe50acdf5b86c64eb599a758a670e,,
7107fb477c1cee6a2f0e7a6e7b0ede4c,olist_merchant_001,1,192.66,385,192.66,purchased,,7107fb477c1cee6a2f0e7a6e7b0ede4c,,
4108bea5ed0108303e108579b955b03b,olist_merchant_001,1,108.83,492,108.83,purchased,,4108bea5ed0108303e108579b955b03b,,
ae747f0645998238d4c68d5f362a3e89,olist_merchant_001,1,116.94,343,116.94,purchased,,ae747f0645998238d4c68d5f362a3e89,,
38ffcf9d0335fcd271b71de0238ab312,olist_merchant_001,1,31.51,483,31.51,purchased,,38ffcf9d0335fcd271b71de0238ab312,,
5f6edfa5d3f33bc9b96c1e91153c8e2b,olist_merchant_001,1,110.13,33,110.13,purchased,,5f6edfa5d3f33bc9b96c1e91153c8e2b,,
774b824fa8861b38adafc836ccec9bcf,olist_merchant_001,1,14.29,58,14.29,purchased,,774b824fa8861b38adafc836ccec9bcf,,
8f7f547488a05660770b51be707eb2a3,olist_merchant_001,1,109.39,8,109.39,purchased,,8f7f547488a05660770b51be707eb2a3,,
650d655f572ad6a213c0f6619f6913cf,olist_merchant_001,1,157.41,316,157.41,purchased,,650d655f572ad6a213c0f6619f6913cf,,
91d0082597ab40432442cc03ad3f2293,olist_merchant_001,1,163.06,423,163.06,purchased,,91d0082597ab40432442cc03ad3f2293,,
7813baf15c79ddb88f8908b2f9c34417,olist_merchant_001,1,65.35,29,65.35,purchased,,7813baf15c79ddb88f8908b2f9c34417,,
f341780a74adb200c79df0cb43c23311,olist_merchant_001,1,278.16,228,278.16,purchased,,f341780a74adb200c79df0cb43c23311,,
70e2a6662d58349e2b8252a29b295fed,olist_merchant_001,1,39.09,202,39.09,purchased,,70e2a6662d58349e2b8252a29b295fed,,
425823294e85d1115bef9c4b35cd819f,olist_merchant_001,1,21.29,67,21.29,purchased,,425823294e85d1115bef9c4b35cd819f,,
e0adb31b1a56b80caf389a3f0d215f20,olist_merchant_001,1,82.5,390,82.5,purchased,,e0adb31b1a56b80caf389a3f0d215f20,,
3bb1a92b090def91fe43e6ea554f9201,olist_merchant_001,1,229.04,55,229.04,purchased,,3bb1a92b090def91fe43e6ea554f9201,,
0bf1626a7a55a34f1125174bb92993da,olist_merchant_001,1,43.0,198,43.0,purchased,,0bf1626a7a55a34f1125174bb92993da,,
1e768d33fbf7bcb709bc434e156ca543,olist_merchant_001,1,136.1,211,136.1,purchased,,1e768d33fbf7bcb709bc434e156ca543,,
7346abb69e5a8e6df3525914dd961213,olist_merchant_001,1,47.56,112,47.56,purchased,,7346abb69e5a8e6df3525914dd961213,,
4c6510d1e218900ff6c53c32b9d5970c,olist_merchant_001,1,991.55,348,991.55,purchased,,4c6510d1e218900ff6c53c32b9d5970c,,
6d7c24825fd7ec8c73cf050a300ee9d2,olist_merchant_001,1,90.88,259,90.88,purchased,,6d7c24825fd7ec8c73cf050a300ee9d2,,
e3084d5aa230db5c53a1bfd489a738a3,olist_merchant_001,1,134.45,214,134.45,purchased,,e3084d5aa230db5c53a1bfd489a738a3,,
c7f3ee1f395aad66be9009d49ad0fc33,olist_merchant_001,1,61.2,31,61.2,purchased,,c7f3ee1f395aad66be9009d49ad0fc33,,
d197ce1255a1bae6e7f97a475f3a0e99,olist_merchant_001,1,40.79,336,40.79,purchased,,d197ce1255a1bae6e7f97a475f3a0e99,,
71ecd9f6afdba37894d7ab8c3330518d,olist_merchant_001,1,55.84,463,55.84,purchased,,71ecd9f6afdba37894d7ab8c3330518d,,
1fcc4782a657a3e8e4f2632f310365bb,olist_merchant_001,1,53.35,185,53.35,purchased,,1fcc4782a657a3e8e4f2632f310365bb,,
03d01a4b09e221a1bb37343eb990dbda,olist_merchant_001,1,38.01,202,38.01,purchased,,03d01a4b09e221a1bb37343eb990dbda,,
6a07a082ced6f7438fcf41e4a2ffb25a,olist_merchant_001,1,732.29,265,732.29,purchased,,6a07a082ced6f7438fcf41e4a2ffb25a,,
f3738f6f5687da7c7ae0623172be00bf,olist_merchant_001,2,180.04,220,90.02,purchased,,f3738f6f5687da7c7ae0623172be00bf,,
43cd002babf702bd9bce5acfa57cc929,olist_merchant_001,1,49.02,173,49.02,purchased,,43cd002babf702bd9bce5acfa57cc929,,
c91c4849e61104c70d6b728016b62896,olist_merchant_001,1,137.07,7,137.07,purchased,,c91c4849e61104c70d6b728016b62896,,
aa53cf1e7f6ecf44d9ecd0fbc1efb059,olist_merchant_001,1,68.73,271,68.73,purchased,,aa53cf1e7f6ecf44d9ecd0fbc1efb059,,
c47774eab137b4909d0051b641d48f1d,olist_merchant_001,1,19.78,240,19.78,purchased,,c47774eab137b4909d0051b641d48f1d,,
18e18ed65f66796b16d0ba5bf0d68844,olist_merchant_001,1,36.84,188,36.84,purchased,,18e18ed65f66796b16d0ba5bf0d68844,,
d8498f6b01c50238faa7fbc56682c34f,olist_merchant_001,1,792.54,296,792.54,purchased,,d8498f6b01c50238faa7fbc56682c34f,,
47ed47973e2b6c852899c7e14c8f0595,olist_merchant_001,1,44.1,290,44.1,purchased,,47ed47973e2b6c852899c7e14c8f0595,,
803461347ee3462973945864b85228dd,olist_merchant_001,1,378.57,523,378.57,purchased,,803461347ee3462973945864b85228dd,,
ea672da8b637dc469c103b2a4652ed2f,olist_merchant_001,1,343.12,49,343.12,purchased,,ea672da8b637dc469c103b2a4652ed2f,,
bae6687e2e07f749eda874adba621bd4,olist_merchant_001,1,63.27,219,63.27,purchased,,bae6687e2e07f749eda874adba621bd4,,
c6b3df119c42584bc85be61315294b90,olist_merchant_001,1,27.84,257,27.84,purchased,,c6b3df119c42584bc85be61315294b90,,
827cb558b8e933df76f80bc47f7e07be,olist_merchant_001,1,109.81,37,109.81,purchased,,827cb558b8e933df76f80bc47f7e07be,,
5c23dda033289cf4bf68d4afd0686f15,olist_merchant_001,1,393.07,134,393.07,purchased,,5c23dda033289cf4bf68d4afd0686f15,,
1ea7480606f35969c5841241e8992a68,olist_merchant_001,1,114.21,518,114.21,purchased,,1ea7480606f35969c5841241e8992a68,,
708b1cbec7dd67d6f81e4f6909971650,olist_merchant_001,1,144.74,486,144.74,purchased,,708b1cbec7dd67d6f81e4f6909971650,,
7bbb72600aeb53240baf8c52b5239758,olist_merchant_001,1,142.13,315,142.13,purchased,,7bbb72600aeb53240baf8c52b5239758,,
23fea767bb7bd72a55695f48fb1f6a9c,olist_merchant_001,1,94.12,184,94.12,purchased,,23fea767bb7bd72a55695f48fb1f6a9c,,
1a1ed6a9cf85a3bad2fcd24e9feb8048,olist_merchant_001,1,37.0,282,37.0,purchased,,1a1ed6a9cf85a3bad2fcd24e9feb8048,,
eb1f4848156c397ff6d7da148a5af228,olist_merchant_001,1,43.11,488,43.11,purchased,,eb1f4848156c397ff6d7da148a5af228,,
1a1365230a43758af008ce81b54f1432,olist_merchant_001,1,78.7,226,78.7,purchased,,1a1365230a43758af008ce81b54f1432,,
cc7875dcfde496579ff7d10d2e2ea070,olist_merchant_001,1,98.63,29,98.63,purchased,,cc7875dcfde496579ff7d10d2e2ea070,,
08a8d626786505baa9ec97ea10c7d71a,olist_merchant_001,1,109.77,263,109.77,purchased,,08a8d626786505baa9ec97ea10c7d71a,,
431009e9bc3dbfd4d5076bf068706013,olist_merchant_001,1,388.88,28,388.88,purchased,,431009e9bc3dbfd4d5076bf068706013,,
26d7fb18bd08799ee81f5f1a21068a7a,olist_merchant_001,1,325.33,466,325.33,purchased,,26d7fb18bd08799ee81f5f1a21068a7a,,
97c7d72d01f83be7cd235a3658b938c5,olist_merchant_001,1,32.29,94,32.29,purchased,,97c7d72d01f83be7cd235a3658b938c5,,
9111d8f994722d7e6633c85b3a3c7fb3,olist_merchant_001,1,65.12,51,65.12,purchased,,9111d8f994722d7e6633c85b3a3c7fb3,,
a518759d7c1ff063778c623c80a3d14d,olist_merchant_001,1,541.08,180,541.08,purchased,,a518759d7c1ff063778c623c80a3d14d,,
151771bfcb4d96e1f1b2279b35240373,olist_merchant_001,1,35.38,80,35.38,purchased,,151771bfcb4d96e1f1b2279b35240373,,
d176981ee04d8ece7ba50df7d9c0aa8a,olist_merchant_001,1,211.89,184,211.89,purchased,,d176981ee04d8ece7ba50df7d9c0aa8a,,
65381bda7816e13672e17c9b9fb66f1f,olist_merchant_001,1,217.81,112,217.81,purchased,,65381bda7816e13672e17c9b9fb66f1f,,
14cf1de486a8a3a9373a4eb38f8f5506,olist_merchant_001,1,261.89,99,261.89,purchased,,14cf1de486a8a3a9373a4eb38f8f5506,,
e3686e6ff8f5bc9b36e3725342683b13,olist_merchant_001,1,771.78,205,771.78,purchased,,e3686e6ff8f5bc9b36e3725342683b13,,
99fea958ea50f6594a30223fe83e8bce,olist_merchant_001,1,61.59,446,61.59,purchased,,99fea958ea50f6594a30223fe83e8bce,,
41b7f55c5d00ab0792ddd44cda1030a7,olist_merchant_001,1,768.41,129,768.41,purchased,,41b7f55c5d00ab0792ddd44cda1030a7,,
d73a0a99c82cf71eebd0766a8ea51ee0,olist_merchant_001,1,102.03,410,102.03,purchased,,d73a0a99c82cf71eebd0766a8ea51ee0,,
29cde91fa14abca6b723ec94c18c2a59,olist_merchant_001,1,154.29,579,154.29,purchased,,29cde91fa14abca6b723ec94c18c2a59,,
f250616c7cb46bc7c3852b0bda8225ff,olist_merchant_001,1,112.3,244,112.3,purchased,,f250616c7cb46bc7c3852b0bda8225ff,,
63f03d1fe1363c8d910910529297a56b,olist_merchant_001,1,126.26,128,126.26,purchased,,63f03d1fe1363c8d910910529297a56b,,
730324833ff34aa6e1d16f0d035ea35e,olist_merchant_001,1,57.1,328,57.1,purchased,,730324833ff34aa6e1d16f0d035ea35e,,
f3a11c969ba460e0788b2745a93ea65a,olist_merchant_001,1,88.91,425,88.91,purchased,,f3a11c969ba460e0788b2745a93ea65a,,
19bf5ff07d8fd116a234c49d5d3b6f88,olist_merchant_001,1,97.52,554,97.52,purchased,,19bf5ff07d8fd116a234c49d5d3b6f88,,
1873bb3e11dbfd63861869b212e0c7b8,olist_merchant_001,1,218.62,268,218.62,purchased,,1873bb3e11dbfd63861869b212e0c7b8,,
f40a22b6e3c2c1ad68ea49ca1746e6ce,olist_merchant_001,1,157.66,260,157.66,purchased,,f40a22b6e3c2c1ad68ea49ca1746e6ce,,
b3440de7cec40b80c5f3a9e29ccade37,olist_merchant_001,1,41.13,98,41.13,purchased,,b3440de7cec40b80c5f3a9e29ccade37,,
989128b65605aec0f2838cbde3a44057,olist_merchant_001,1,128.86,126,128.86,purchased,,989128b65605aec0f2838cbde3a44057,,
8bede1ad6b3d39d68f23ec39f08c2cf7,olist_merchant_001,1,171.32,275,171.32,purchased,,8bede1ad6b3d39d68f23ec39f08c2cf7,,
e508382f6ffb4895ea873fbfd7bdef3c,olist_merchant_001,1,130.01,195,130.01,purchased,,e508382f6ffb4895ea873fbfd7bdef3c,,
a49f83bbf9e0bd13f416aa737411ae4a,olist_merchant_001,1,65.94,289,65.94,purchased,,a49f83bbf9e0bd13f416aa737411ae4a,,
8a665d83c1dbd3bccfda3a4d79f66171,olist_merchant_001,1,60.3,226,60.3,purchased,,8a665d83c1dbd3bccfda3a4d79f66171,,
f5344c7feb209d1e8a9de5d60ed79331,olist_merchant_001,2,244.58,393,122.29,purchased,,f5344c7feb209d1e8a9de5d60ed79331,,
59e9260732bd3ec2fbb4bebd61acbffc,olist_merchant_001,1,212.32,13,212.32,purchased,,59e9260732bd3ec2fbb4bebd61acbffc,,
202071f9dcb1c67ea10e27a67248a519,olist_merchant_001,1,115.29,22,115.29,purchased,,202071f9dcb1c67ea10e27a67248a519,,
3bf6a63c31087f3d9ca40b4639a9c68c,olist_merchant_001,1,66.67,278,66.67,purchased,,3bf6a63c31087f3d9ca40b4639a9c68c,,
885c1b1f34dae9a43a790c1846708233,olist_merchant_001,1,88.19,74,88.19,purchased,,885c1b1f34dae9a43a790c1846708233,,
c496d3ccdd7d9dce19c623dd75a6b5b2,olist_merchant_001,1,16.98,377,16.98,purchased,,c496d3ccdd7d9dce19c623dd75a6b5b2,,
3e289161c6bc38d180daea28b588181f,olist_merchant_001,1,162.55,184,162.55,purchased,,3e289161c6bc38d180daea28b588181f,,
53ae13d8626773704910dcc748998d7e,olist_merchant_001,1,77.94,377,77.94,purchased,,53ae13d8626773704910dcc748998d7e,,
94e3e2f4ff1bd3ba83d94f830df75ab4,olist_merchant_001,1,351.73,75,351.73,purchased,,94e3e2f4ff1bd3ba83d94f830df75ab4,,
f3e0c1b370d400b6268470bcceac6fbb,olist_merchant_001,1,331.15,40,331.15,purchased,,f3e0c1b370d400b6268470bcceac6fbb,,
286c4f2a3f0d51fdee3163927498cb6b,olist_merchant_001,1,83.06,521,83.06,purchased,,286c4f2a3f0d51fdee3163927498cb6b,,
